"id","Encoding_Group","Block","Direction","Response.RT","Scored","experiment"
"M20331852_mnttc","JOL","Study1","U",3244,0,"Ex2B"
"M20333614AP","JOL","Study1","U",3310,0,"Ex2B"
"M20337486EK","JOL","Study1","U",6224,0,"Ex2B"
"M20339861AP","JOL","Study1","U",3493,0,"Ex2B"
"M20340096","JOL","Study1","U",3300,0,"Ex2B"
"M20343023_AMI","JOL","Study1","U",6074,0,"Ex2B"
"M20344883_tla","JOL","Study1","U",7578,100,"Ex2B"
"M20344902_aal","JOL","Study1","U",2773,0,"Ex2B"
"M20345197_ejc","JOL","Study1","U",2113,0,"Ex2B"
"M20347183","JOL","Study1","U",1963,0,"Ex2B"
"M20347371_TO","JOL","Study1","U",4191,0,"Ex2B"
"20340564MB","JOL","Study1","F",2995,100,"Ex2B"
"20341951LJ","JOL","Study1","F",3476,100,"Ex2B"
"M20242754_bas","JOL","Study1","F",1414,100,"Ex2B"
"M20280978_JMS","JOL","Study1","F",3568,0,"Ex2B"
"M20316504_apg","JOL","Study1","F",4946,100,"Ex2B"
"M20316783","JOL","Study1","F",6550,100,"Ex2B"
"M20316794_MLD","JOL","Study1","F",2198,100,"Ex2B"
"M20321162rc","JOL","Study1","F",1995,100,"Ex2B"
"M20331852_mnttc","JOL","Study1","F",2180,100,"Ex2B"
"M20333614AP","JOL","Study1","F",1742,100,"Ex2B"
"M20337486EK","JOL","Study1","F",12388,100,"Ex2B"
"M20339861AP","JOL","Study1","F",4566,0,"Ex2B"
"M20340096","JOL","Study1","F",2050,100,"Ex2B"
"M20343023_AMI","JOL","Study1","F",5506,100,"Ex2B"
"M20344883_tla","JOL","Study1","F",3678,100,"Ex2B"
"M20344902_aal","JOL","Study1","F",2198,100,"Ex2B"
"M20345197_ejc","JOL","Study1","F",6678,100,"Ex2B"
"M20347183","JOL","Study1","F",2082,100,"Ex2B"
"M20347371_TO","JOL","Study1","F",9018,100,"Ex2B"
"20340564MB","JOL","Study1","U",2827,100,"Ex2B"
"20341951LJ","JOL","Study1","U",4061,100,"Ex2B"
"M20242754_bas","JOL","Study1","U",3707,100,"Ex2B"
"M20280978_JMS","JOL","Study1","U",4278,0,"Ex2B"
"M20316504_apg","JOL","Study1","U",7890,100,"Ex2B"
"M20316783","JOL","Study1","U",4088,0,"Ex2B"
"M20316794_MLD","JOL","Study1","U",4932,0,"Ex2B"
"M20321162rc","JOL","Study1","U",1531,100,"Ex2B"
"M20331852_mnttc","JOL","Study1","U",2981,0,"Ex2B"
"M20333614AP","JOL","Study1","U",2154,0,"Ex2B"
"M20337486EK","JOL","Study1","U",4931,100,"Ex2B"
"M20339861AP","JOL","Study1","U",4259,100,"Ex2B"
"M20340096","JOL","Study1","U",2599,100,"Ex2B"
"M20343023_AMI","JOL","Study1","U",4735,0,"Ex2B"
"M20344883_tla","JOL","Study1","U",4846,100,"Ex2B"
"M20344902_aal","JOL","Study1","U",40349,100,"Ex2B"
"M20345197_ejc","JOL","Study1","U",2504,100,"Ex2B"
"M20347183","JOL","Study1","U",3992,100,"Ex2B"
"M20347371_TO","JOL","Study1","U",3576,0,"Ex2B"
"20340564MB","JOL","Study1","M",2908,100,"Ex2B"
"20341951LJ","JOL","Study1","M",5084,100,"Ex2B"
"M20242754_bas","JOL","Study1","M",1173,0,"Ex2B"
"M20280978_JMS","JOL","Study1","M",5641,0,"Ex2B"
"M20316504_apg","JOL","Study1","M",1971,100,"Ex2B"
"M20316783","JOL","Study1","M",4605,0,"Ex2B"
"M20316794_MLD","JOL","Study1","M",3075,0,"Ex2B"
"M20321162rc","JOL","Study1","M",1235,0,"Ex2B"
"M20331852_mnttc","JOL","Study1","M",4315,0,"Ex2B"
"M20333614AP","JOL","Study1","M",2581,100,"Ex2B"
"M20337486EK","JOL","Study1","M",16193,0,"Ex2B"
"M20339861AP","JOL","Study1","M",46461,0,"Ex2B"
"M20340096","JOL","Study1","M",4041,100,"Ex2B"
"M20343023_AMI","JOL","Study1","M",8404,0,"Ex2B"
"M20344883_tla","JOL","Study1","M",7579,100,"Ex2B"
"M20344902_aal","JOL","Study1","M",12357,0,"Ex2B"
"M20345197_ejc","JOL","Study1","M",1378,0,"Ex2B"
"M20347183","JOL","Study1","M",3670,0,"Ex2B"
"M20347371_TO","JOL","Study1","M",5710,0,"Ex2B"
"20340564MB","JOL","Study1","M",3184,0,"Ex2B"
"20341951LJ","JOL","Study1","M",4549,0,"Ex2B"
"M20242754_bas","JOL","Study1","M",2922,0,"Ex2B"
"M20280978_JMS","JOL","Study1","M",7358,0,"Ex2B"
"M20316504_apg","JOL","Study1","M",2992,0,"Ex2B"
"M20316783","JOL","Study1","M",6521,0,"Ex2B"
"M20316794_MLD","JOL","Study1","M",4008,0,"Ex2B"
"M20321162rc","JOL","Study1","M",1413,0,"Ex2B"
"M20331852_mnttc","JOL","Study1","M",2447,0,"Ex2B"
"M20333614AP","JOL","Study1","M",3652,0,"Ex2B"
"M20337486EK","JOL","Study1","M",4763,0,"Ex2B"
"M20339861AP","JOL","Study1","M",1815,0,"Ex2B"
"M20340096","JOL","Study1","M",2992,0,"Ex2B"
"M20343023_AMI","JOL","Study1","M",3764,0,"Ex2B"
"M20344883_tla","JOL","Study1","M",5717,0,"Ex2B"
"M20344902_aal","JOL","Study1","M",2154,0,"Ex2B"
"M20345197_ejc","JOL","Study1","M",2810,0,"Ex2B"
"M20347183","JOL","Study1","M",5979,0,"Ex2B"
"M20347371_TO","JOL","Study1","M",1841,0,"Ex2B"
"20340564MB","JOL","Study1","F",1886,100,"Ex2B"
"20341951LJ","JOL","Study1","F",3248,100,"Ex2B"
"M20242754_bas","JOL","Study1","F",1995,100,"Ex2B"
"M20280978_JMS","JOL","Study1","F",3185,100,"Ex2B"
"M20316504_apg","JOL","Study1","F",3147,100,"Ex2B"
"M20316783","JOL","Study1","F",11098,100,"Ex2B"
"M20316794_MLD","JOL","Study1","F",2587,100,"Ex2B"
"M20321162rc","JOL","Study1","F",2399,100,"Ex2B"
"M20331852_mnttc","JOL","Study1","F",5209,100,"Ex2B"
"M20333614AP","JOL","Study1","F",1437,100,"Ex2B"
"M20337486EK","JOL","Study1","F",14220,100,"Ex2B"
"M20339861AP","JOL","Study1","F",4213,100,"Ex2B"
"M20340096","JOL","Study1","F",7463,100,"Ex2B"
"M20343023_AMI","JOL","Study1","F",25501,100,"Ex2B"
"M20344883_tla","JOL","Study1","F",5799,100,"Ex2B"
"M20344902_aal","JOL","Study1","F",3272,100,"Ex2B"
"M20345197_ejc","JOL","Study1","F",3086,100,"Ex2B"
"M20347183","JOL","Study1","F",1795,100,"Ex2B"
"M20347371_TO","JOL","Study1","F",2523,100,"Ex2B"
"20340564MB","JOL","Study1","U",2240,0,"Ex2B"
"20341951LJ","JOL","Study1","U",3311,0,"Ex2B"
"M20242754_bas","JOL","Study1","U",2150,0,"Ex2B"
"M20280978_JMS","JOL","Study1","U",2237,0,"Ex2B"
"M20316504_apg","JOL","Study1","U",1863,0,"Ex2B"
"M20316783","JOL","Study1","U",2958,0,"Ex2B"
"M20316794_MLD","JOL","Study1","U",3507,0,"Ex2B"
"M20321162rc","JOL","Study1","U",1671,0,"Ex2B"
"M20331852_mnttc","JOL","Study1","U",5550,0,"Ex2B"
"M20333614AP","JOL","Study1","U",6962,0,"Ex2B"
"M20337486EK","JOL","Study1","U",4165,0,"Ex2B"
"M20339861AP","JOL","Study1","U",3986,0,"Ex2B"
"M20340096","JOL","Study1","U",11180,0,"Ex2B"
"M20343023_AMI","JOL","Study1","U",5486,0,"Ex2B"
"M20344883_tla","JOL","Study1","U",8612,0,"Ex2B"
"M20344902_aal","JOL","Study1","U",2210,0,"Ex2B"
"M20345197_ejc","JOL","Study1","U",1511,0,"Ex2B"
"M20347183","JOL","Study1","U",3482,100,"Ex2B"
"M20347371_TO","JOL","Study1","U",2561,0,"Ex2B"
"20340564MB","JOL","Study1","F",3599,100,"Ex2B"
"20341951LJ","JOL","Study1","F",3630,100,"Ex2B"
"M20242754_bas","JOL","Study1","F",1394,0,"Ex2B"
"M20280978_JMS","JOL","Study1","F",3578,0,"Ex2B"
"M20316504_apg","JOL","Study1","F",3922,100,"Ex2B"
"M20316783","JOL","Study1","F",3667,100,"Ex2B"
"M20316794_MLD","JOL","Study1","F",2975,100,"Ex2B"
"M20321162rc","JOL","Study1","F",27375,0,"Ex2B"
"M20331852_mnttc","JOL","Study1","F",2775,100,"Ex2B"
"M20333614AP","JOL","Study1","F",3174,100,"Ex2B"
"M20337486EK","JOL","Study1","F",16021,100,"Ex2B"
"M20339861AP","JOL","Study1","F",7663,100,"Ex2B"
"M20340096","JOL","Study1","F",2204,100,"Ex2B"
"M20343023_AMI","JOL","Study1","F",3821,100,"Ex2B"
"M20344883_tla","JOL","Study1","F",4433,100,"Ex2B"
"M20344902_aal","JOL","Study1","F",10131,0,"Ex2B"
"M20345197_ejc","JOL","Study1","F",1903,100,"Ex2B"
"M20347183","JOL","Study1","F",3101,0,"Ex2B"
"M20347371_TO","JOL","Study1","F",4980,100,"Ex2B"
"20340564MB","JOL","Study1","M",3057,100,"Ex2B"
"20341951LJ","JOL","Study1","M",3834,100,"Ex2B"
"M20242754_bas","JOL","Study1","M",1739,0,"Ex2B"
"M20280978_JMS","JOL","Study1","M",3946,100,"Ex2B"
"M20316504_apg","JOL","Study1","M",2608,100,"Ex2B"
"M20316783","JOL","Study1","M",2873,100,"Ex2B"
"M20316794_MLD","JOL","Study1","M",3449,100,"Ex2B"
"M20321162rc","JOL","Study1","M",1438,100,"Ex2B"
"M20331852_mnttc","JOL","Study1","M",1923,0,"Ex2B"
"M20333614AP","JOL","Study1","M",2091,100,"Ex2B"
"M20337486EK","JOL","Study1","M",4830,100,"Ex2B"
"M20339861AP","JOL","Study1","M",4860,0,"Ex2B"
"M20340096","JOL","Study1","M",92525,100,"Ex2B"
"M20343023_AMI","JOL","Study1","M",4865,100,"Ex2B"
"M20344883_tla","JOL","Study1","M",3840,100,"Ex2B"
"M20344902_aal","JOL","Study1","M",2274,100,"Ex2B"
"M20345197_ejc","JOL","Study1","M",1787,100,"Ex2B"
"M20347183","JOL","Study1","M",4599,100,"Ex2B"
"M20347371_TO","JOL","Study1","M",3185,0,"Ex2B"
"20340564MB","JOL","Study1","M",3893,100,"Ex2B"
"20341951LJ","JOL","Study1","M",12630,100,"Ex2B"
"M20242754_bas","JOL","Study1","M",1874,100,"Ex2B"
"M20280978_JMS","JOL","Study1","M",2616,0,"Ex2B"
"M20316504_apg","JOL","Study1","M",2447,100,"Ex2B"
"M20316783","JOL","Study1","M",6258,0,"Ex2B"
"M20316794_MLD","JOL","Study1","M",3703,100,"Ex2B"
"M20321162rc","JOL","Study1","M",1564,0,"Ex2B"
"M20331852_mnttc","JOL","Study1","M",1604,0,"Ex2B"
"M20333614AP","JOL","Study1","M",2701,100,"Ex2B"
"M20337486EK","JOL","Study1","M",11344,100,"Ex2B"
"M20339861AP","JOL","Study1","M",3503,0,"Ex2B"
"M20340096","JOL","Study1","M",38283,100,"Ex2B"
"M20343023_AMI","JOL","Study1","M",3716,100,"Ex2B"
"M20344883_tla","JOL","Study1","M",8988,0,"Ex2B"
"M20344902_aal","JOL","Study1","M",13148,100,"Ex2B"
"M20345197_ejc","JOL","Study1","M",1889,100,"Ex2B"
"M20347183","JOL","Study1","M",2980,100,"Ex2B"
"M20347371_TO","JOL","Study1","M",3353,0,"Ex2B"
"20340564MB","JOL","Study1","F",2888,100,"Ex2B"
"20341951LJ","JOL","Study1","F",3672,100,"Ex2B"
"M20242754_bas","JOL","Study1","F",3686,100,"Ex2B"
"M20280978_JMS","JOL","Study1","F",2710,0,"Ex2B"
"M20316504_apg","JOL","Study1","F",3875,100,"Ex2B"
"M20316783","JOL","Study1","F",4132,0,"Ex2B"
"M20316794_MLD","JOL","Study1","F",4181,0,"Ex2B"
"M20321162rc","JOL","Study1","F",1610,100,"Ex2B"
"M20331852_mnttc","JOL","Study1","F",3103,100,"Ex2B"
"M20333614AP","JOL","Study1","F",1525,100,"Ex2B"
"M20337486EK","JOL","Study1","F",25409,0,"Ex2B"
"M20339861AP","JOL","Study1","F",3450,0,"Ex2B"
"M20340096","JOL","Study1","F",2661,0,"Ex2B"
"M20343023_AMI","JOL","Study1","F",5620,100,"Ex2B"
"M20344883_tla","JOL","Study1","F",6075,100,"Ex2B"
"M20344902_aal","JOL","Study1","F",8319,0,"Ex2B"
"M20345197_ejc","JOL","Study1","F",1644,100,"Ex2B"
"M20347183","JOL","Study1","F",2085,100,"Ex2B"
"M20347371_TO","JOL","Study1","F",3679,0,"Ex2B"
"20343281EA","JOL","Study2","U",12355,100,"Ex2B"
"20346666jts","JOL","Study2","U",2054,0,"Ex2B"
"M20278923!AJP","JOL","Study2","U",3030,0,"Ex2B"
"M20287742_NT","JOL","Study2","U",15467,0,"Ex2B"
"M20302746LAA","JOL","Study2","U",2953,0,"Ex2B"
"M20302936IB","JOL","Study2","U",10144,0,"Ex2B"
"M20316781_bmd","JOL","Study2","U",4283,100,"Ex2B"
"M20317842","JOL","Study2","U",6921,0,"Ex2B"
"M20330209_AS","JOL","Study2","U",1397,100,"Ex2B"
"M20333917ER","JOL","Study2","U",3181,0,"Ex2B"
"M20334575","JOL","Study2","U",5846,100,"Ex2B"
"M20334855_nic","JOL","Study2","U",2683,0,"Ex2B"
"M20339554_set","JOL","Study2","U",5121,0,"Ex2B"
"M20339918","JOL","Study2","U",2443,0,"Ex2B"
"M20340839DE","JOL","Study2","U",40485,100,"Ex2B"
"M20341291_ymb","JOL","Study2","U",35634,100,"Ex2B"
"M20342004_AO","JOL","Study2","U",1854,0,"Ex2B"
"M20343663_rro","JOL","Study2","U",4248,0,"Ex2B"
"M20353264_sml","JOL","Study2","U",3207,100,"Ex2B"
"20343281EA","JOL","Study2","U",9554,100,"Ex2B"
"20346666jts","JOL","Study2","U",2226,0,"Ex2B"
"M20278923!AJP","JOL","Study2","U",2262,0,"Ex2B"
"M20287742_NT","JOL","Study2","U",3502,0,"Ex2B"
"M20302746LAA","JOL","Study2","U",2689,0,"Ex2B"
"M20302936IB","JOL","Study2","U",4077,0,"Ex2B"
"M20316781_bmd","JOL","Study2","U",3227,0,"Ex2B"
"M20317842","JOL","Study2","U",6573,0,"Ex2B"
"M20330209_AS","JOL","Study2","U",2482,0,"Ex2B"
"M20333917ER","JOL","Study2","U",6270,0,"Ex2B"
"M20334575","JOL","Study2","U",28807,0,"Ex2B"
"M20334855_nic","JOL","Study2","U",11573,0,"Ex2B"
"M20339554_set","JOL","Study2","U",8882,0,"Ex2B"
"M20339918","JOL","Study2","U",5685,0,"Ex2B"
"M20340839DE","JOL","Study2","U",35464,100,"Ex2B"
"M20341291_ymb","JOL","Study2","U",5103,0,"Ex2B"
"M20342004_AO","JOL","Study2","U",1977,100,"Ex2B"
"M20343663_rro","JOL","Study2","U",5847,0,"Ex2B"
"M20353264_sml","JOL","Study2","U",2011,0,"Ex2B"
"20343281EA","JOL","Study2","F",9942,100,"Ex2B"
"20346666jts","JOL","Study2","F",2230,0,"Ex2B"
"M20278923!AJP","JOL","Study2","F",2164,0,"Ex2B"
"M20287742_NT","JOL","Study2","F",4209,100,"Ex2B"
"M20302746LAA","JOL","Study2","F",3611,100,"Ex2B"
"M20302936IB","JOL","Study2","F",21237,100,"Ex2B"
"M20316781_bmd","JOL","Study2","F",7121,100,"Ex2B"
"M20317842","JOL","Study2","F",6372,0,"Ex2B"
"M20330209_AS","JOL","Study2","F",2619,0,"Ex2B"
"M20333917ER","JOL","Study2","F",4309,100,"Ex2B"
"M20334575","JOL","Study2","F",11922,100,"Ex2B"
"M20334855_nic","JOL","Study2","F",5407,100,"Ex2B"
"M20339554_set","JOL","Study2","F",7207,100,"Ex2B"
"M20339918","JOL","Study2","F",7434,100,"Ex2B"
"M20340839DE","JOL","Study2","F",5919,100,"Ex2B"
"M20341291_ymb","JOL","Study2","F",10666,100,"Ex2B"
"M20342004_AO","JOL","Study2","F",2033,100,"Ex2B"
"M20343663_rro","JOL","Study2","F",6092,100,"Ex2B"
"M20353264_sml","JOL","Study2","F",4786,100,"Ex2B"
"20343281EA","JOL","Study2","U",11612,100,"Ex2B"
"20346666jts","JOL","Study2","U",3660,0,"Ex2B"
"M20278923!AJP","JOL","Study2","U",2700,0,"Ex2B"
"M20287742_NT","JOL","Study2","U",6993,100,"Ex2B"
"M20302746LAA","JOL","Study2","U",1914,0,"Ex2B"
"M20302936IB","JOL","Study2","U",16261,0,"Ex2B"
"M20316781_bmd","JOL","Study2","U",3147,0,"Ex2B"
"M20317842","JOL","Study2","U",3266,0,"Ex2B"
"M20330209_AS","JOL","Study2","U",2462,100,"Ex2B"
"M20333917ER","JOL","Study2","U",2728,0,"Ex2B"
"M20334575","JOL","Study2","U",3412,0,"Ex2B"
"M20334855_nic","JOL","Study2","U",6369,0,"Ex2B"
"M20339554_set","JOL","Study2","U",5277,0,"Ex2B"
"M20339918","JOL","Study2","U",5657,0,"Ex2B"
"M20340839DE","JOL","Study2","U",10016,100,"Ex2B"
"M20341291_ymb","JOL","Study2","U",7643,0,"Ex2B"
"M20342004_AO","JOL","Study2","U",2079,100,"Ex2B"
"M20343663_rro","JOL","Study2","U",5074,100,"Ex2B"
"M20353264_sml","JOL","Study2","U",5328,0,"Ex2B"
"20343281EA","JOL","Study2","F",8599,100,"Ex2B"
"20346666jts","JOL","Study2","F",2388,100,"Ex2B"
"M20278923!AJP","JOL","Study2","F",1970,100,"Ex2B"
"M20287742_NT","JOL","Study2","F",7024,100,"Ex2B"
"M20302746LAA","JOL","Study2","F",3537,0,"Ex2B"
"M20302936IB","JOL","Study2","F",3278,100,"Ex2B"
"M20316781_bmd","JOL","Study2","F",2568,100,"Ex2B"
"M20317842","JOL","Study2","F",5214,100,"Ex2B"
"M20330209_AS","JOL","Study2","F",2126,100,"Ex2B"
"M20333917ER","JOL","Study2","F",5068,0,"Ex2B"
"M20334575","JOL","Study2","F",6933,100,"Ex2B"
"M20334855_nic","JOL","Study2","F",3337,100,"Ex2B"
"M20339554_set","JOL","Study2","F",3850,100,"Ex2B"
"M20339918","JOL","Study2","F",29538,100,"Ex2B"
"M20340839DE","JOL","Study2","F",8539,100,"Ex2B"
"M20341291_ymb","JOL","Study2","F",10310,100,"Ex2B"
"M20342004_AO","JOL","Study2","F",1868,0,"Ex2B"
"M20343663_rro","JOL","Study2","F",4065,100,"Ex2B"
"M20353264_sml","JOL","Study2","F",5311,0,"Ex2B"
"20343281EA","JOL","Study2","U",9156,100,"Ex2B"
"20346666jts","JOL","Study2","U",2406,0,"Ex2B"
"M20278923!AJP","JOL","Study2","U",54880,0,"Ex2B"
"M20287742_NT","JOL","Study2","U",4909,0,"Ex2B"
"M20302746LAA","JOL","Study2","U",2234,0,"Ex2B"
"M20302936IB","JOL","Study2","U",11141,0,"Ex2B"
"M20316781_bmd","JOL","Study2","U",4266,0,"Ex2B"
"M20317842","JOL","Study2","U",42699,0,"Ex2B"
"M20330209_AS","JOL","Study2","U",5809,100,"Ex2B"
"M20333917ER","JOL","Study2","U",3672,0,"Ex2B"
"M20334575","JOL","Study2","U",3617,0,"Ex2B"
"M20334855_nic","JOL","Study2","U",19814,0,"Ex2B"
"M20339554_set","JOL","Study2","U",5609,0,"Ex2B"
"M20339918","JOL","Study2","U",2421,0,"Ex2B"
"M20340839DE","JOL","Study2","U",21615,100,"Ex2B"
"M20341291_ymb","JOL","Study2","U",10848,0,"Ex2B"
"M20342004_AO","JOL","Study2","U",2245,0,"Ex2B"
"M20343663_rro","JOL","Study2","U",3753,0,"Ex2B"
"M20353264_sml","JOL","Study2","U",2489,100,"Ex2B"
"20343281EA","JOL","Study2","F",9791,100,"Ex2B"
"20346666jts","JOL","Study2","F",2349,100,"Ex2B"
"M20278923!AJP","JOL","Study2","F",1773,100,"Ex2B"
"M20287742_NT","JOL","Study2","F",13798,100,"Ex2B"
"M20302746LAA","JOL","Study2","F",2502,100,"Ex2B"
"M20302936IB","JOL","Study2","F",9986,100,"Ex2B"
"M20316781_bmd","JOL","Study2","F",3381,100,"Ex2B"
"M20317842","JOL","Study2","F",8729,100,"Ex2B"
"M20330209_AS","JOL","Study2","F",4517,100,"Ex2B"
"M20333917ER","JOL","Study2","F",2731,0,"Ex2B"
"M20334575","JOL","Study2","F",3813,0,"Ex2B"
"M20334855_nic","JOL","Study2","F",14949,100,"Ex2B"
"M20339554_set","JOL","Study2","F",2482,100,"Ex2B"
"M20339918","JOL","Study2","F",6563,100,"Ex2B"
"M20340839DE","JOL","Study2","F",5915,100,"Ex2B"
"M20341291_ymb","JOL","Study2","F",32327,100,"Ex2B"
"M20342004_AO","JOL","Study2","F",1416,0,"Ex2B"
"M20343663_rro","JOL","Study2","F",4338,100,"Ex2B"
"M20353264_sml","JOL","Study2","F",3146,100,"Ex2B"
"20343281EA","JOL","Study2","F",17687,100,"Ex2B"
"20346666jts","JOL","Study2","F",2553,100,"Ex2B"
"M20278923!AJP","JOL","Study2","F",2567,100,"Ex2B"
"M20287742_NT","JOL","Study2","F",7844,100,"Ex2B"
"M20302746LAA","JOL","Study2","F",3663,100,"Ex2B"
"M20302936IB","JOL","Study2","F",3925,100,"Ex2B"
"M20316781_bmd","JOL","Study2","F",2097,100,"Ex2B"
"M20317842","JOL","Study2","F",12652,100,"Ex2B"
"M20330209_AS","JOL","Study2","F",2257,100,"Ex2B"
"M20333917ER","JOL","Study2","F",2221,100,"Ex2B"
"M20334575","JOL","Study2","F",4499,100,"Ex2B"
"M20334855_nic","JOL","Study2","F",10369,100,"Ex2B"
"M20339554_set","JOL","Study2","F",2788,100,"Ex2B"
"M20339918","JOL","Study2","F",26967,100,"Ex2B"
"M20340839DE","JOL","Study2","F",2697,100,"Ex2B"
"M20341291_ymb","JOL","Study2","F",9154,100,"Ex2B"
"M20342004_AO","JOL","Study2","F",1476,0,"Ex2B"
"M20343663_rro","JOL","Study2","F",5399,100,"Ex2B"
"M20353264_sml","JOL","Study2","F",1045,100,"Ex2B"
"20343281EA","JOL","Study2","U",9223,100,"Ex2B"
"20346666jts","JOL","Study2","U",2111,0,"Ex2B"
"M20278923!AJP","JOL","Study2","U",1802,0,"Ex2B"
"M20287742_NT","JOL","Study2","U",8338,0,"Ex2B"
"M20302746LAA","JOL","Study2","U",5314,0,"Ex2B"
"M20302936IB","JOL","Study2","U",7441,0,"Ex2B"
"M20316781_bmd","JOL","Study2","U",5182,0,"Ex2B"
"M20317842","JOL","Study2","U",6492,0,"Ex2B"
"M20330209_AS","JOL","Study2","U",1372,0,"Ex2B"
"M20333917ER","JOL","Study2","U",2318,0,"Ex2B"
"M20334575","JOL","Study2","U",2748,0,"Ex2B"
"M20334855_nic","JOL","Study2","U",5769,0,"Ex2B"
"M20339554_set","JOL","Study2","U",2765,0,"Ex2B"
"M20339918","JOL","Study2","U",2954,0,"Ex2B"
"M20340839DE","JOL","Study2","U",6311,100,"Ex2B"
"M20341291_ymb","JOL","Study2","U",32245,100,"Ex2B"
"M20342004_AO","JOL","Study2","U",1631,100,"Ex2B"
"M20343663_rro","JOL","Study2","U",4528,0,"Ex2B"
"M20353264_sml","JOL","Study2","U",2670,0,"Ex2B"
"20343281EA","JOL","Study2","F",9108,100,"Ex2B"
"20346666jts","JOL","Study2","F",2483,100,"Ex2B"
"M20278923!AJP","JOL","Study2","F",1737,100,"Ex2B"
"M20287742_NT","JOL","Study2","F",10786,100,"Ex2B"
"M20302746LAA","JOL","Study2","F",3071,100,"Ex2B"
"M20302936IB","JOL","Study2","F",4175,100,"Ex2B"
"M20316781_bmd","JOL","Study2","F",3308,100,"Ex2B"
"M20317842","JOL","Study2","F",3495,100,"Ex2B"
"M20330209_AS","JOL","Study2","F",1518,100,"Ex2B"
"M20333917ER","JOL","Study2","F",2422,0,"Ex2B"
"M20334575","JOL","Study2","F",7931,100,"Ex2B"
"M20334855_nic","JOL","Study2","F",6056,100,"Ex2B"
"M20339554_set","JOL","Study2","F",3697,100,"Ex2B"
"M20339918","JOL","Study2","F",3388,100,"Ex2B"
"M20340839DE","JOL","Study2","F",5880,100,"Ex2B"
"M20341291_ymb","JOL","Study2","F",12227,100,"Ex2B"
"M20342004_AO","JOL","Study2","F",1923,100,"Ex2B"
"M20343663_rro","JOL","Study2","F",3040,100,"Ex2B"
"M20353264_sml","JOL","Study2","F",2510,100,"Ex2B"
"20343281EA","JOL","Study2","F",7810,100,"Ex2B"
"20346666jts","JOL","Study2","F",2089,0,"Ex2B"
"M20278923!AJP","JOL","Study2","F",2488,0,"Ex2B"
"M20287742_NT","JOL","Study2","F",6846,100,"Ex2B"
"M20302746LAA","JOL","Study2","F",2230,100,"Ex2B"
"M20302936IB","JOL","Study2","F",4990,100,"Ex2B"
"M20316781_bmd","JOL","Study2","F",2891,0,"Ex2B"
"M20317842","JOL","Study2","F",4672,100,"Ex2B"
"M20330209_AS","JOL","Study2","F",2141,100,"Ex2B"
"M20333917ER","JOL","Study2","F",3789,100,"Ex2B"
"M20334575","JOL","Study2","F",8989,0,"Ex2B"
"M20334855_nic","JOL","Study2","F",21438,100,"Ex2B"
"M20339554_set","JOL","Study2","F",2843,0,"Ex2B"
"M20339918","JOL","Study2","F",1798,100,"Ex2B"
"M20340839DE","JOL","Study2","F",4623,100,"Ex2B"
"M20341291_ymb","JOL","Study2","F",12060,100,"Ex2B"
"M20342004_AO","JOL","Study2","F",1694,0,"Ex2B"
"M20343663_rro","JOL","Study2","F",5894,100,"Ex2B"
"M20353264_sml","JOL","Study2","F",3841,100,"Ex2B"
"20343281EA","JOL","Study2","F",9072,100,"Ex2B"
"20346666jts","JOL","Study2","F",2153,100,"Ex2B"
"M20278923!AJP","JOL","Study2","F",2204,100,"Ex2B"
"M20287742_NT","JOL","Study2","F",3297,0,"Ex2B"
"M20302746LAA","JOL","Study2","F",1752,0,"Ex2B"
"M20302936IB","JOL","Study2","F",5968,0,"Ex2B"
"M20316781_bmd","JOL","Study2","F",4471,0,"Ex2B"
"M20317842","JOL","Study2","F",7868,100,"Ex2B"
"M20330209_AS","JOL","Study2","F",2794,100,"Ex2B"
"M20333917ER","JOL","Study2","F",2431,0,"Ex2B"
"M20334575","JOL","Study2","F",4518,100,"Ex2B"
"M20334855_nic","JOL","Study2","F",34999,0,"Ex2B"
"M20339554_set","JOL","Study2","F",9235,0,"Ex2B"
"M20339918","JOL","Study2","F",13530,100,"Ex2B"
"M20340839DE","JOL","Study2","F",3549,100,"Ex2B"
"M20341291_ymb","JOL","Study2","F",2389,0,"Ex2B"
"M20342004_AO","JOL","Study2","F",1930,100,"Ex2B"
"M20343663_rro","JOL","Study2","F",3555,0,"Ex2B"
"M20353264_sml","JOL","Study2","F",3516,0,"Ex2B"
"20343281EA","JOL","Study2","F",7443,100,"Ex2B"
"20346666jts","JOL","Study2","F",2299,100,"Ex2B"
"M20278923!AJP","JOL","Study2","F",2481,0,"Ex2B"
"M20287742_NT","JOL","Study2","F",9140,0,"Ex2B"
"M20302746LAA","JOL","Study2","F",2926,100,"Ex2B"
"M20302936IB","JOL","Study2","F",4564,0,"Ex2B"
"M20316781_bmd","JOL","Study2","F",3217,100,"Ex2B"
"M20317842","JOL","Study2","F",5151,100,"Ex2B"
"M20330209_AS","JOL","Study2","F",2090,0,"Ex2B"
"M20333917ER","JOL","Study2","F",5242,100,"Ex2B"
"M20334575","JOL","Study2","F",5383,0,"Ex2B"
"M20334855_nic","JOL","Study2","F",9724,100,"Ex2B"
"M20339554_set","JOL","Study2","F",2439,100,"Ex2B"
"M20339918","JOL","Study2","F",4656,100,"Ex2B"
"M20340839DE","JOL","Study2","F",5900,100,"Ex2B"
"M20341291_ymb","JOL","Study2","F",16798,100,"Ex2B"
