"id","Response","key","percent_match","Scored","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Shuffle","Response.RT","Procedure.Shuffle.1","source"
"10129766MIB","sour","eyes","0.25",0,3,"Read","taste","Study2","M","Study Phase",1032,"Recall1","USM"
"10140033VDC","food","eyes","0",0,3,"Read","taste","Study2","M","Study Phase",1546,"Recall1","USM"
"10179740DJ","eyes","eyes","1",1,3,"Read","taste","Study2","M","Study Phase",627,"Recall1","USM"
"W10129845_AGR","","eyes","0",0,3,"Read","taste","Study2","M","Study Phase",597,"Recall1","USM"
"w10162130SM","","eyes","0",0,3,"Read","taste","Study2","M","Study Phase",215,"Recall1","USM"
"w10176000_clb","cookie","eyes","0.166666666666667",0,3,"Read","taste","Study2","M","Study Phase",932,"Recall1","USM"
"w10185331","salt","eyes","0.25",0,3,"Read","taste","Study2","M","Study Phase",1001,"Recall1","USM"
"w10192865SS","eyes","eyes","1",1,3,"Read","taste","Study2","M","Study Phase",2383,"Recall1","USM"
"10129766MIB","hunger","soap","0",0,3,"Read","thirst","Study2","M","Study Phase",1666,"Recall1","USM"
"10140033VDC","drink","soap","0",0,3,"Read","thirst","Study2","M","Study Phase",2235,"Recall1","USM"
"10179740DJ","soap","soap","1",1,3,"Read","thirst","Study2","M","Study Phase",744,"Recall1","USM"
"W10129845_AGR","trap","soap","0.5",0,3,"Read","thirst","Study2","M","Study Phase",528,"Recall1","USM"
"w10162130SM","","soap","0",0,3,"Read","thirst","Study2","M","Study Phase",123,"Recall1","USM"
"w10176000_clb","water","soap","0.2",0,3,"Read","thirst","Study2","M","Study Phase",1018,"Recall1","USM"
"w10185331","soap","soap","1",1,3,"Read","thirst","Study2","M","Study Phase",1237,"Recall1","USM"
"w10192865SS","","soap","0",0,3,"Read","thirst","Study2","M","Study Phase",1803,"Recall1","USM"
"10129766MIB","bottom","valley","0",0,3,"Read","top","Study2","M","Study Phase",1131,"Recall1","USM"
"10140033VDC","shelf","valley","0.333333333333333",0,3,"Read","top","Study2","M","Study Phase",2388,"Recall1","USM"
"10179740DJ","valley","valley","1",1,3,"Read","top","Study2","M","Study Phase",649,"Recall1","USM"
"W10129845_AGR"," ","valley","0",0,3,"Read","top","Study2","M","Study Phase",653,"Recall1","USM"
"w10162130SM","","valley","0",0,3,"Read","top","Study2","M","Study Phase",209,"Recall1","USM"
"w10176000_clb","shirt","valley","0",0,3,"Read","top","Study2","M","Study Phase",714,"Recall1","USM"
"w10185331","bottom","valley","0",0,3,"Read","top","Study2","M","Study Phase",1918,"Recall1","USM"
"w10192865SS","","valley","0",0,3,"Read","top","Study2","M","Study Phase",2540,"Recall1","USM"
"10129766MIB","sting","bug","0.2",0,3,"Read","wasp","Study2","F","Study Phase",940,"Recall1","USM"
"10140033VDC","hornet","bug","0",0,3,"Read","wasp","Study2","F","Study Phase",1963,"Recall1","USM"
"10179740DJ","bug","bug","1",1,3,"Read","wasp","Study2","F","Study Phase",649,"Recall1","USM"
"W10129845_AGR","","bug","0",0,3,"Read","wasp","Study2","F","Study Phase",533,"Recall1","USM"
"w10162130SM","","bug","0",0,3,"Read","wasp","Study2","F","Study Phase",212,"Recall1","USM"
"w10176000_clb","fly","bug","0",0,3,"Read","wasp","Study2","F","Study Phase",573,"Recall1","USM"
"w10185331","bug","bug","1",1,3,"Read","wasp","Study2","F","Study Phase",1471,"Recall1","USM"
"w10192865SS","sting","bug","0.2",0,3,"Read","wasp","Study2","F","Study Phase",1802,"Recall1","USM"
"10129766MIB","cold","reality","0.142857142857143",0,3,"Read","water","Study2","M","Study Phase",855,"Recall1","USM"
"10140033VDC","ice","reality","0.285714285714286",0,3,"Read","water","Study2","M","Study Phase",3245,"Recall1","USM"
"10179740DJ","","reality","0",0,3,"Read","water","Study2","M","Study Phase",663,"Recall1","USM"
"W10129845_AGR","","reality","0",0,3,"Read","water","Study2","M","Study Phase",389,"Recall1","USM"
"w10162130SM","ice","reality","0.285714285714286",0,3,"Read","water","Study2","M","Study Phase",561,"Recall1","USM"
"w10176000_clb","drink","reality","0.285714285714286",0,3,"Read","water","Study2","M","Study Phase",664,"Recall1","USM"
"w10185331","reality","reality","1",1,3,"Read","water","Study2","M","Study Phase",1658,"Recall1","USM"
"w10192865SS","bridge","reality","0.428571428571429",0,3,"Read","water","Study2","M","Study Phase",3311,"Recall1","USM"
"10129766MIB","hair","oven","0",0,3,"Read","weave","Study2","M","Study Phase",1188,"Recall1","USM"
"10140033VDC","heat","oven","0.25",0,3,"Read","weave","Study2","M","Study Phase",2971,"Recall1","USM"
"10179740DJ","oven","oven","1",1,3,"Read","weave","Study2","M","Study Phase",1267,"Recall1","USM"
"W10129845_AGR","","oven","0",0,3,"Read","weave","Study2","M","Study Phase",563,"Recall1","USM"
"w10162130SM","","oven","0",0,3,"Read","weave","Study2","M","Study Phase",270,"Recall1","USM"
"w10176000_clb","yarn ","oven","0.2",0,3,"Read","weave","Study2","M","Study Phase",949,"Recall1","USM"
"w10185331","oven","oven","1",1,3,"Read","weave","Study2","M","Study Phase",1926,"Recall1","USM"
"w10192865SS","","oven","0",0,3,"Read","weave","Study2","M","Study Phase",2097,"Recall1","USM"
"10129766MIB","black","summer","0",0,3,"Read","white","Study2","M","Study Phase",945,"Recall1","USM"
"10140033VDC","elephant","summer","0.125",0,3,"Read","white","Study2","M","Study Phase",2853,"Recall1","USM"
"10179740DJ","summer","summer","1",1,3,"Read","white","Study2","M","Study Phase",603,"Recall1","USM"
"W10129845_AGR","","summer","0",0,3,"Read","white","Study2","M","Study Phase",465,"Recall1","USM"
"w10162130SM","","summer","0",0,3,"Read","white","Study2","M","Study Phase",121,"Recall1","USM"
"w10176000_clb","summer","summer","1",1,3,"Read","white","Study2","M","Study Phase",1084,"Recall1","USM"
"w10185331","black","summer","0",0,3,"Read","white","Study2","M","Study Phase",1374,"Recall1","USM"
"w10192865SS","","summer","0",0,3,"Read","white","Study2","M","Study Phase",2609,"Recall1","USM"
